-1.251446,-8.566305,4.993821
-1.308874,-8.398808,4.979464
-1.241875,-8.547162,5.008178
-1.153341,-8.662018,4.900501
-1.383051,-8.080563,4.740182
-1.332802,-8.518449,4.981857
-1.469193,-8.657232,5.067998
-1.258625,-8.513663,5.099105
-1.249053,-8.243275,5.24746
-1.361516,-8.116454,5.489135
-1.442872,-8.018349,5.814559
-1.990828,-6.874579,6.625726
-2.019542,-6.525227,7.176075
-2.476572,-6.252446,7.403394
-3.299703,-5.314459,8.590233
-4.960321,-3.835695,8.489735
-4.675575,-5.168497,7.197611
-5.000999,-5.659025,5.096712
-7.020542,-2.9336,6.317052
-6.80758,-5.187639,5.276174
-6.977471,-4.773681,4.919643
-9.561719,-1.619941,6.295516
-9.329616,-2.244468,3.493521
-9.779467,-2.227718,1.897508
-9.554541,-3.010171,1.39023
-9.080762,-3.440879,0.650848
-9.322437,-2.337788,-0.198604
-8.999406,-2.344966,0.043071
-8.630912,-3.005385,0.502493
-8.997013,-3.536592,1.990828
-16.831116,-7.951349,-3.227918
-10.289137,0.200997,1.150948
-10.748559,-3.053242,0.777667
-9.102298,-4.663611,1.397408
-6.800402,-6.972685,0.949951
-6.762117,-6.685547,-0.270389
-5.036892,-6.558727,-2.471786
-0.346959,-11.923435,1.048056
2.526821,-11.10509,3.972085
-4.481757,-9.882358,1.57687
-4.85743,-9.071191,0.480957
-5.663811,-8.329416,-0.784846
-14.601004,-12.270394,8.126025
-4.778467,-13.404593,1.31366
-1.892723,-6.096912,1.820938
-5.723632,-8.673983,-0.224925
-7.4345,-6.369694,-3.256632
-8.451449,-6.563512,-2.139183
-10.889735,-5.699703,-2.026721
-9.899107,-3.314059,-0.806381
-7.826923,-1.476372,1.359123
-9.829715,-5.376673,0.602991
-8.068598,-8.386844,0.198604
-4.816752,-8.965906,-0.229711
-2.309074,-7.657032,0.174676
0.629312,-7.123433,0.272782
0.684347,-8.154739,1.497907
0.509671,-9.75793,0.811167
1.557728,-9.568897,1.150948
3.481557,-9.765109,0.095713
3.481557,-9.765109,0.095713
2.904887,-10.021141,-0.569492
3.041277,-9.707682,-0.098106
3.622734,-9.521042,0.136391
3.196811,-10.021141,0.538385
2.969493,-9.784252,0.490529
2.837888,-9.315259,0.679562
2.665605,-9.533006,1.237089
2.545963,-9.571291,1.208375
2.519642,-9.75793,1.395016
2.634498,-9.207582,1.404587
2.833102,-9.693325,1.598405
2.730211,-9.475577,1.51705
2.794817,-9.437292,1.586441
2.813959,-9.387043,1.619941
2.696711,-9.458827,1.696511
2.656033,-9.521042,1.464408
2.684747,-9.609575,1.591227
2.720639,-9.480364,1.485943
2.663212,-9.315259,1.715654
2.672783,-9.375079,1.308874
2.864209,-9.676575,1.744368
2.665605,-9.556933,1.634298
2.679961,-9.446864,1.538585
2.538785,-9.573684,1.619941
2.536392,-9.614362,1.371087
2.531606,-9.583255,1.442872
2.486143,-9.439686,1.438086
2.567499,-9.308081,1.596013
2.522035,-9.698111,1.469193
2.557927,-9.724431,1.51705
2.467,-9.537791,1.473979
2.519642,-9.678967,1.426122
2.639283,-9.509077,1.538585
2.605784,-9.669396,1.426122
2.629712,-9.461221,1.663012
2.634498,-9.60479,1.706082
2.727818,-9.482756,1.567299
2.749353,-9.62154,1.696511
2.675175,-9.370294,1.59362
2.684747,-9.468399,1.574477
2.63689,-9.633504,1.395016
2.574677,-9.683753,1.318445
2.572284,-9.798609,1.325624
2.639283,-9.664611,1.165305
2.656033,-9.616754,1.196411
2.646462,-9.750752,1.335195
2.761317,-9.284152,1.275374
2.517249,-9.710074,1.344766
2.603391,-9.65504,1.395016
2.849852,-9.523434,1.481157
2.600998,-9.525827,1.497907
2.770889,-9.54497,1.615155
2.9336,-9.52822,1.837688
2.854637,-9.212367,1.741975
2.943172,-9.379865,1.85683
3.007778,-9.186047,1.689333
2.947958,-9.38465,1.59362
2.904887,-9.439686,1.708475
2.907279,-9.571291,1.648655
3.046063,-9.523434,1.832902
2.847459,-9.226725,2.136791
2.986243,-9.24826,2.230111
2.754139,-9.35833,2.213361
2.849852,-9.45165,2.086541
2.818745,-9.23151,2.275574
2.952743,-9.332008,2.438286
3.079563,-9.154939,2.533999
2.859423,-8.99462,2.385644
2.852244,-9.310472,2.411965
2.739782,-9.363115,2.426322
2.825923,-9.343972,2.529213
2.775674,-8.913264,2.330609
2.572284,-7.156933,2.17029
1.055235,-11.983256,-1.89033
1.287339,-5.548956,-1.385444
-2.053042,-5.015356,-2.141576
-4.383651,-5.259424,-6.520442
-8.142776,-8.226524,-5.180461
-9.62154,-8.606983,-3.905087
-9.858429,-6.329016,-4.046263
-9.205189,-4.56072,-4.914857
-9.501899,-1.607977,-4.393222
-9.128618,-1.804188,-4.785645
-9.379865,-2.603391,-4.63729
-8.391629,-2.713461,-3.888337
-8.427521,-1.79701,-4.180261
-9.949356,-2.062613,-2.531606
-8.757731,-1.344766,-4.878965
-8.539984,-0.715454,-3.766303
-7.958528,-1.57687,-5.084748
-9.107083,-2.68714,-3.440879
-8.580662,-2.711068,-4.197011
-8.626125,-2.258825,-4.634897
-8.73141,-2.098505,-4.744967
-8.719445,-2.179861,-4.548756
-9.035298,-2.132005,-3.783052
-8.772088,-2.065006,-4.409972
-8.327023,-1.988436,-4.948357
-8.506484,-1.861616,-4.07737
-8.55434,-2.158326,-4.35733
-8.60459,-1.646262,-4.48415
-9.401401,-1.550549,-4.680361
-10.719845,-0.942772,-4.072584
-10.320245,-0.870987,-4.194618
-9.609575,-0.739382,-3.952943
-9.293723,-1.507478,-3.364309
-8.836694,-1.277767,-3.220739
-8.563912,-2.062613,-2.069792
-8.65484,-2.340181,-1.418944
-8.542377,-1.552942,-0.993021
-8.84148,-1.940579,-1.07677
-9.071191,-1.172483,-0.327817
-9.765109,-1.165305,0.861416
-10.033106,-1.514657,-0.11007
-10.033106,-1.514657,-0.11007
-9.164511,0.617348,-2.57707
-9.367901,-2.378466,-2.392823
-10.011569,-0.162712,-1.430908
-9.616754,0.758525,-2.76371
-8.882158,-1.715654,-2.270789
-10.753345,1.292124,0.954736
-10.231709,2.129612,0.026321
-9.353544,-1.392623,-1.387837
-7.716853,-1.739582,-1.083949
-4.627719,-1.464408,-0.358923
-4.469792,-0.710668,0.631705
-7.664211,-1.208375,-0.157926
-12.24168,-4.603791,-0.839881
-13.619946,-1.603191,-1.31366
-12.827922,-1.811367,-0.519243
-12.507284,-2.11047,-0.468993
-15.32603,-3.122634,-1.588834
-10.58824,-3.579663,-2.062613
-6.716653,-3.718446,1.813759
-9.683753,-5.752346,2.89053
-6.745367,-2.754139,4.512863
-5.577669,-5.376673,5.95095
-3.285345,-5.309673,4.438686
-4.240082,-5.242674,3.677768
-5.240282,-2.79721,3.641876
-8.786445,-1.651048,3.646662
-9.583255,-4.431508,4.4339
-13.35913,-5.819345,3.182454
-7.664211,-0.803988,5.611169
-0.844666,-9.040084,6.74776
-2.538785,-7.963314,5.989235
-1.028914,-8.700303,4.862216
-1.462015,-9.064013,4.871787
-1.744368,-8.396415,5.029713
-1.768296,-8.319844,5.111069
-1.840081,-8.293523,5.063213
-1.730011,-8.470592,4.926822
-1.758725,-8.360522,4.955536
-1.715654,-8.575876,4.771288
-1.658226,-8.336594,4.905287
-1.567299,-8.245667,5.020142
-1.710868,-8.456236,4.910072
-1.615155,-8.482556,4.998606
-1.619941,-8.535198,4.881358
-1.651048,-8.542377,4.902894
-1.68694,-8.46102,4.996214
-1.768296,-8.398808,5.146961
-1.931008,-8.523234,5.020142
-2.005185,-8.085347,5.343173
-2.127219,-8.013563,5.520242
-2.289931,-7.281359,5.812167
-2.368894,-7.276574,6.084948
-2.533999,-6.668797,6.460621
-3.797409,-7.68096,6.630512
-9.032906,-5.168497,4.409972
-7.683353,-8.477771,4.309474
-4.331009,-6.98465,2.689533
-0.244068,-6.175875,3.579663
0.782453,-8.530413,5.048856
-1.0002,-10.798808,2.342573
-0.954736,-6.474977,4.347759
-0.600598,-7.039684,5.223531
-5.190032,-7.403394,6.759724
-6.015556,-5.986843,6.161518
-8.319844,-8.51127,9.006584
-1.074377,-7.188039,8.891729
-0.51685,-8.260024,5.675776
-1.622334,-7.278966,6.101698
-1.222732,-8.293523,5.139783
-1.294517,-8.274381,5.163712
-1.45005,-8.30788,5.264209
-1.447658,-8.269595,5.290531
-1.371087,-8.133204,5.276174
-1.371087,-8.133204,5.276174
-1.29691,-8.267202,5.28096
-1.213161,-8.456236,5.032106
-1.141376,-8.685946,4.986642
-1.292124,-8.410772,5.221139
-1.22034,-8.468199,5.111069
-1.22034,-8.592626,5.022535
-1.079163,-8.626125,4.912465
-1.119841,-8.535198,5.039285
-1.043271,-8.501699,5.072784
-1.095913,-8.463413,5.046463
-1.038485,-8.520842,5.04407
-1.198804,-8.51127,5.07757
-1.198804,-8.444271,4.974678
-1.349552,-8.721838,4.87418
-1.284946,-8.465806,5.101498
-1.304088,-8.353344,5.268995
-1.40698,-7.970492,5.745167
-1.550549,-7.448857,6.297909
-1.655833,-7.367501,6.34098
-1.804188,-7.099504,6.573084
-2.155933,-6.74776,7.099504
-2.459821,-6.601797,7.575676
-5.278566,-6.630512,7.659425
-11.033305,-5.496314,5.235496
-8.367701,-4.689932,4.232903
-8.537591,-5.240282,2.912065
-2.892922,-7.649854,3.151347
-0.72024,-6.649654,5.553742
-1.440479,-6.79083,5.998806
-1.457229,-5.529813,7.836494
-1.004985,-7.097112,6.625726
-0.287139,-6.381658,6.838687
-0.624527,-6.52762,7.235896
-1.825724,-7.018148,7.69771
-1.323231,-5.702096,7.003791
-0.933201,-4.596612,8.606983
-0.555135,-5.577669,6.975078
-1.217947,-8.11167,6.664011
-1.31366,-7.52782,6.345766
-1.952543,-7.60439,6.051448
-3.014957,-7.848458,5.910272
-2.54357,-6.541977,6.652047
-1.813759,-7.692925,6.185446
-1.734797,-7.812566,5.936593
-2.098505,-7.286145,6.228518
-2.062613,-7.460821,6.084948
-2.062613,-7.460821,6.084948
-2.065006,-7.281359,6.156733
-1.988436,-7.391429,6.197411
-1.931008,-7.470392,6.017949
-1.988436,-7.757531,6.092126
-2.012364,-7.353144,6.15434
-2.005185,-7.343572,6.139983
-1.904687,-7.709675,5.903094
-1.957329,-7.645068,6.13759
-1.962115,-7.759924,6.101698
-1.940579,-7.463214,6.111269
-1.861616,-7.499106,6.053841
-1.923829,-7.623533,6.06102
-1.95015,-7.585248,6.168696
-1.866402,-7.558927,6.003592
-1.916651,-7.597212,6.034698
-1.974079,-7.523034,6.058627
-1.887937,-7.606783,6.029913
-1.825724,-7.616355,6.07777
-1.89033,-7.57089,6.003592
-1.842474,-7.616355,5.965307
-1.806581,-7.67139,5.986843
-1.892723,-7.77428,6.025128
-1.868794,-7.67139,6.001199
-1.847259,-7.568498,6.113662
-1.880759,-7.590034,6.058627
-1.971686,-7.68096,5.962914
-1.957329,-7.578069,6.041877
-1.864009,-7.630712,6.049056
-1.832902,-7.688138,5.982057
-1.859223,-7.580462,5.989235
-1.835295,-7.630712,6.075377
-1.828116,-7.57089,6.003592
-1.90708,-7.580462,6.080163
-1.758725,-7.585248,6.06102
-1.880759,-7.616355,6.037091
-1.758725,-7.63789,5.958128
-1.794617,-7.568498,6.051448
-1.78026,-7.661818,6.003592
-1.832902,-7.726424,6.020342
-1.794617,-7.618747,5.9342
-1.816152,-7.721639,6.072984
-1.832902,-7.606783,6.096912
-1.78026,-7.726424,5.953342
-1.787439,-7.56132,5.970093
-1.832902,-7.664211,6.001199
-1.811367,-7.716853,6.013163
-1.837688,-7.645068,6.003592
-1.72044,-7.534998,5.958128
-1.753939,-7.762317,5.955735
-1.871187,-7.54457,5.99402
-1.880759,-7.712067,6.051448
-1.885544,-7.609176,6.07777
-1.844866,-7.539784,6.02752
-1.883151,-7.501499,6.147161
-1.904687,-7.575676,6.049056
-1.895115,-7.56132,6.087341
-1.892723,-7.551748,6.039484
-1.998007,-7.556533,6.084948
-1.986043,-7.556533,6.032306
-1.945365,-7.56132,6.032306
-1.957329,-7.575676,6.094519
-1.885544,-7.683353,6.068198
-1.820938,-7.54457,6.034698
-1.852045,-7.623533,5.982057
-1.895115,-7.62114,6.053841
-1.904687,-7.623533,5.927022
-1.830509,-7.60439,6.017949
-1.883151,-7.688138,6.049056
-1.794617,-7.738388,5.958128
-1.899901,-7.755138,6.022735
-1.765903,-7.692925,5.881558
-1.854438,-7.74796,5.883951
-1.751546,-7.690532,6.051448
-1.806581,-7.709675,5.9342
-1.830509,-7.628319,5.946165
-1.808974,-7.755138,5.891129
-1.741975,-7.752745,5.898308
-1.765903,-7.733603,5.87438
-1.847259,-7.661818,5.958128
-1.864009,-7.652246,5.876772
-1.871187,-7.709675,5.938986
-1.940579,-7.611568,5.907879
-1.90708,-7.633104,5.912664
-1.928615,-7.666604,5.9342
-1.904687,-7.573284,5.905487
-1.868794,-7.762317,5.948557
-1.878366,-7.712067,5.972485
-1.849652,-7.668997,6.005985
-1.792224,-7.721639,5.903094
-1.816152,-7.678568,5.946165
-1.837688,-7.721639,5.958128
-1.861616,-7.757531,5.91745
-1.830509,-7.625926,5.9342
-1.832902,-7.597212,5.9677
-1.849652,-7.690532,5.888737
-1.801795,-7.63789,5.87438
-1.844866,-7.578069,5.936593
-1.67019,-7.771888,5.970093
-1.835295,-7.819745,5.888737
-1.880759,-7.793423,5.828916
-1.76351,-7.893922,5.79781
-1.79701,-7.740781,5.958128
-1.904687,-7.726424,5.946165
-1.85683,-7.776673,5.998806
-1.820938,-7.549356,5.929415
-1.761117,-7.709675,5.965307
-1.770689,-7.657032,5.958128
-1.895115,-7.74796,5.821737
-1.933401,-7.676175,5.876772
-2.091327,-7.745567,5.879165
-2.17029,-7.858029,5.735595
-2.234896,-7.661818,5.862415
-2.189433,-7.704889,5.838487
-2.191825,-7.683353,5.778666
-2.146362,-7.673782,5.869594
-2.201397,-7.704889,5.781059
-2.11047,-7.633104,5.809773
-2.22054,-7.69771,5.852845
-2.244468,-7.707282,5.864808
-2.201397,-7.623533,5.838487
-2.230111,-7.728817,5.860023
-2.208575,-7.664211,5.860023
-2.230111,-7.690532,5.87438
-2.215754,-7.745567,5.919843
-2.043471,-7.676175,5.886343
-2.292324,-7.556533,5.843273
-2.007578,-7.65464,5.910272
-1.825724,-7.393822,6.096912
-1.98365,-7.57089,5.989235
-2.029114,-7.590034,5.986843
-1.871187,-7.798209,6.022735
-1.789831,-7.649854,6.144768
-1.837688,-7.666604,6.128019
-1.931008,-7.319644,6.175875
-1.773082,-7.365108,6.479764
-1.615155,-7.551748,6.391229
-1.78026,-7.202396,6.489335
-1.040878,-6.709475,6.809973
-1.272982,-7.444071,6.786045
-1.383051,-6.405586,7.549356
-1.758725,-6.793223,7.673782
-2.59382,-4.106083,8.525627
-0.579063,-3.424129,8.961121
-0.177069,-1.471586,9.382257
-0.337388,-0.457029,9.128618
-1.335195,0.354138,9.650253
-2.744568,3.785445,7.152147
-0.736989,-0.4666,10.365707
0.574277,-0.667598,8.551948
0.102891,-12.009576,9.822537
0.957129,-2.531606,8.669197
2.306681,-3.541377,7.551748
2.715853,-0.866202,8.315059
2.629712,0.315853,8.530413
2.045863,0.57667,9.243474
1.713261,1.864009,9.437292
1.095913,1.639083,9.882358
0.744168,1.773082,9.08794
2.59382,2.995814,10.119246
0.342174,2.096112,9.772287
0.672383,1.954936,9.300901
0.751346,1.698904,9.492328
0.502493,1.818545,9.820145
0.710668,1.897508,9.178867
1.057628,1.540978,9.305687
1.330409,1.562513,9.707682
1.124627,1.964507,9.868
0.435494,1.59362,9.595219
0.760918,1.395016,9.401401
0.658026,1.301696,9.4349
0.488136,1.765903,9.616754
0.634098,1.569692,9.578469
0.478565,2.524428,9.410972
0.502493,1.947758,9.700503
0.449851,1.921437,9.334401
0.380459,2.055435,9.535398
0.387637,1.981257,9.590433
0.445065,1.706082,9.533006
0.354138,1.45005,9.506684
